word,label,di_word_pos,root_word,root_word_pos,following_word,following_word_pos
di bicarakan,0,IN,bicara,VB,bicarakan,VB
di bicarakan,0,IN,bicara,VB,bicarakan,VB
di bicarakan,0,IN,bicara,VB,bicarakan,VB
dibicarakan,1,VB,bicara,VB,bicarakan,VB
dibicarakan,1,VB,bicara,VB,bicarakan,VB
dibicarakan,1,VB,bicara,VB,bicarakan,VB
di bikin,0,IN,bikin,VB,bikin,VB
di bikin,0,IN,bikin,VB,bikin,VB
dibikin,1,VB,bikin,VB,bikin,VB
dibikin,1,VB,bikin,VB,bikin,VB
di bilang,0,IN,bilang,VB,bilang,VB
di bilang,0,IN,bilang,VB,bilang,VB
di bilang,0,IN,bilang,VB,bilang,VB
di bilang,0,IN,bilang,VB,bilang,VB
di bilang,0,IN,bilang,VB,bilang,VB
di bilang,0,IN,bilang,VB,bilang,VB
di bilang,0,IN,bilang,VB,bilang,VB
di bilang,0,IN,bilang,VB,bilang,VB
di bilang,0,IN,bilang,VB,bilang,VB
di bilang,0,IN,bilang,VB,bilang,VB
dibilang,1,VB,bilang,VB,bilang,VB
dibilang,1,VB,bilang,VB,bilang,VB
dibilang,1,VB,bilang,VB,bilang,VB
dibilang,1,VB,bilang,VB,bilang,VB
dibilang,1,VB,bilang,VB,bilang,VB
dibilang,1,VB,bilang,VB,bilang,VB
dibilang,1,VB,bilang,VB,bilang,VB
dibilang,1,VB,bilang,VB,bilang,VB
dibilang,1,VB,bilang,VB,bilang,VB
dibilang,1,VB,bilang,VB,bilang,VB
di billang,0,IN,billang,VB,billang,VB
di billang,0,IN,billang,VB,billang,VB
dibillang,1,VB,billang,VB,billang,VB
dibillang,1,VB,billang,VB,billang,VB
di bujuk,0,IN,bujuk,VB,bujuk,VB
dibujuk,1,VB,bujuk,VB,bujuk,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
di butuhkan,0,IN,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
dibutuhkan,1,VB,butuh,VB,butuhkan,VB
di capai,0,IN,capai,VB,capai,VB
di capai,0,IN,capai,VB,capai,VB
di capai,0,IN,capai,VB,capai,VB
dicapai,1,VB,capai,VB,capai,VB
dicapai,1,VB,capai,VB,capai,VB
dicapai,1,VB,capai,VB,capai,VB
di cari,0,IN,cari,VB,cari,VB
di cari,0,IN,cari,VB,cari,VB
di cari,0,IN,cari,VB,cari,VB
dicari,1,VB,cari,VB,cari,VB
dicari,1,VB,cari,VB,cari,VB
dicari,1,VB,cari,VB,cari,VB
di cetak,0,IN,cetak,VB,cetak,VB
di cetak,0,IN,cetak,VB,cetak,VB
di cetak,0,IN,cetak,VB,cetak,VB
dicetak,1,VB,cetak,VB,cetak,VB
dicetak,1,VB,cetak,VB,cetak,VB
dicetak,1,VB,cetak,VB,cetak,VB
di cuci,0,IN,cuci,VB,cuci,VB
dicuci,1,VB,cuci,VB,cuci,VB
di dengar,0,IN,dengar,VB,dengar,VB
di dengar,0,IN,dengar,VB,dengar,VB
di dengarkan,0,IN,dengar,VB,dengarkan,VB
didengar,1,VB,dengar,VB,dengar,VB
didengar,1,VB,dengar,VB,dengar,VB
didengarkan,1,VB,dengar,VB,dengarkan,VB
diDenpasar,0,VB,denpasar,VB,Denpasar,NNP
di Denpasar,1,IN,denpasar,VB,Denpasar,NNP
dikediaman,0,VB,diam,VB,kediaman,NN
dikediaman,0,VB,diam,VB,kediaman,NN
dikediaman,0,VB,diam,VB,kediaman,NN
dikediaman,0,VB,diam,VB,kediaman,NN
dikediaman,0,VB,diam,VB,kediaman,NN
di kediaman,1,IN,diam,VB,kediaman,NN
di kediaman,1,IN,diam,VB,kediaman,NN
di kediaman,1,IN,diam,VB,kediaman,NN
di kediaman,1,IN,diam,VB,kediaman,NN
di kediaman,1,IN,diam,VB,kediaman,NN
di didik,0,IN,didik,VB,didik,VB
dididik,1,VB,didik,VB,didik,VB
di diukung,0,IN,diukung,VB,diukung,VB
didiukung,1,VB,diukung,VB,diukung,VB
didivisi,0,VB,divisi,VB,divisi,VB
di divisi,1,IN,divisi,VB,divisi,VB
di dorong,0,IN,dorong,VB,dorong,VB
di dorong,0,IN,dorong,VB,dorong,VB
di dorong,0,IN,dorong,VB,dorong,VB
didorong,1,VB,dorong,VB,dorong,VB
didorong,1,VB,dorong,VB,dorong,VB
didorong,1,VB,dorong,VB,dorong,VB
di duga,0,IN,duga,VB,duga,VB
di duga,0,IN,duga,VB,duga,VB
di duga,0,IN,duga,VB,duga,VB
di duga,0,IN,duga,VB,duga,VB
di duga,0,IN,duga,VB,duga,VB
di duga,0,IN,duga,VB,duga,VB
di duga,0,IN,duga,VB,duga,VB
di duga,0,IN,duga,VB,duga,VB
di duga,0,IN,duga,VB,duga,VB
di duga,0,IN,duga,VB,duga,VB
di duga,0,IN,duga,VB,duga,VB
di duga,0,IN,duga,VB,duga,VB
diduga,1,VB,duga,VB,duga,VB
diduga,1,VB,duga,VB,duga,VB
diduga,1,VB,duga,VB,duga,VB
diduga,1,VB,duga,VB,duga,VB
diduga,1,VB,duga,VB,duga,VB
diduga,1,VB,duga,VB,duga,VB
diduga,1,VB,duga,VB,duga,VB
diduga,1,VB,duga,VB,duga,VB
diduga,1,VB,duga,VB,duga,VB
diduga,1,VB,duga,VB,duga,VB
diduga,1,VB,duga,VB,duga,VB
diduga,1,VB,duga,VB,duga,VB
di dukung,0,IN,dukung,VB,dukung,VB
di dukung,0,IN,dukung,VB,dukung,VB
di dukung,0,IN,dukung,VB,dukung,VB
di dukung,0,IN,dukung,VB,dukung,VB
di dukung,0,IN,dukung,VB,dukung,VB
di dukung,0,IN,dukung,VB,dukung,VB
di dukung,0,IN,dukung,VB,dukung,VB
di dukung,0,IN,dukung,VB,dukung,VB
didukung,1,VB,dukung,VB,dukung,VB
didukung,1,VB,dukung,VB,dukung,VB
didukung,1,VB,dukung,VB,dukung,VB
didukung,1,VB,dukung,VB,dukung,VB
didukung,1,VB,dukung,VB,dukung,VB
didukung,1,VB,dukung,VB,dukung,VB
didukung,1,VB,dukung,VB,dukung,VB
didukung,1,VB,dukung,VB,dukung,VB
di gadaikan,0,IN,gadai,VB,gadaikan,NN
digadaikan,1,VB,gadai,VB,gadaikan,NN
di ganti,0,IN,ganti,VB,ganti,VB
di ganti,0,IN,ganti,VB,ganti,VB
di ganti,0,IN,ganti,VB,ganti,VB
di ganti,0,IN,ganti,VB,ganti,VB
di ganti,0,IN,ganti,VB,ganti,VB
di ganti,0,IN,ganti,VB,ganti,VB
di gantikan,0,IN,ganti,VB,gantikan,NN
di gantikan,0,IN,ganti,VB,gantikan,NN
di gantikan,0,IN,ganti,VB,gantikan,NN
di gantikan,0,IN,ganti,VB,gantikan,NN
di gantikan,0,IN,ganti,VB,gantikan,NN
di gantikan,0,IN,ganti,VB,gantikan,NN
diganti,1,VB,ganti,VB,ganti,VB
diganti,1,VB,ganti,VB,ganti,VB
diganti,1,VB,ganti,VB,ganti,VB
diganti,1,VB,ganti,VB,ganti,VB
diganti,1,VB,ganti,VB,ganti,VB
diganti,1,VB,ganti,VB,ganti,VB
digantikan,1,VB,ganti,VB,gantikan,NN
digantikan,1,VB,ganti,VB,gantikan,NN
digantikan,1,VB,ganti,VB,gantikan,NN
digantikan,1,VB,ganti,VB,gantikan,NN
digantikan,1,VB,ganti,VB,gantikan,NN
digantikan,1,VB,ganti,VB,gantikan,NN
di goreng,0,IN,goreng,VB,goreng,VB
digoreng,1,VB,goreng,VB,goreng,VB
di hadiri,0,IN,hadir,VB,hadiri,VB
di hadiri,0,IN,hadir,VB,hadiri,VB
di hadiri,0,IN,hadir,VB,hadiri,VB
di hadiri,0,IN,hadir,VB,hadiri,VB
di hadiri,0,IN,hadir,VB,hadiri,VB
di hadiri,0,IN,hadir,VB,hadiri,VB
di hadiri,0,IN,hadir,VB,hadiri,VB
di hadiri,0,IN,hadir,VB,hadiri,VB
di hadirkan,0,IN,hadir,VB,hadirkan,VB
di hadirkan,0,IN,hadir,VB,hadirkan,VB
di hadirkan,0,IN,hadir,VB,hadirkan,VB
di hadirkan,0,IN,hadir,VB,hadirkan,VB
dihadiri,1,VB,hadir,VB,hadiri,VB
dihadiri,1,VB,hadir,VB,hadiri,VB
dihadiri,1,VB,hadir,VB,hadiri,VB
dihadiri,1,VB,hadir,VB,hadiri,VB
dihadiri,1,VB,hadir,VB,hadiri,VB
dihadiri,1,VB,hadir,VB,hadiri,VB
dihadiri,1,VB,hadir,VB,hadiri,VB
dihadiri,1,VB,hadir,VB,hadiri,VB
dihadirkan,1,VB,hadir,VB,hadirkan,VB
dihadirkan,1,VB,hadir,VB,hadirkan,VB
dihadirkan,1,VB,hadir,VB,hadirkan,VB
dihadirkan,1,VB,hadir,VB,hadirkan,VB
di harap,0,IN,harap,VB,harap,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
di harapkan,0,IN,harap,VB,harapkan,VB
diharap,1,VB,harap,VB,harap,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
diharapkan,1,VB,harap,VB,harapkan,VB
di hentikan,0,IN,henti,VB,hentikan,VB
di hentikan,0,IN,henti,VB,hentikan,VB
di hentikan,0,IN,henti,VB,hentikan,VB
di hentikan,0,IN,henti,VB,hentikan,VB
di hentikan,0,IN,henti,VB,hentikan,VB
dihentikan,1,VB,henti,VB,hentikan,VB
dihentikan,1,VB,henti,VB,hentikan,VB
dihentikan,1,VB,henti,VB,hentikan,VB
dihentikan,1,VB,henti,VB,hentikan,VB
dihentikan,1,VB,henti,VB,hentikan,VB
di hilangkan,0,IN,hilang,VB,hilangkan,VB
dihilangkan,1,VB,hilang,VB,hilangkan,VB
di hitung,0,IN,hitung,VB,hitung,VB
di hitung,0,IN,hitung,VB,hitung,VB
di hitung,0,IN,hitung,VB,hitung,VB
di perhitungkan,0,IN,hitung,VB,perhitungkan,NN
di perhitungkan,0,IN,hitung,VB,perhitungkan,NN
di perhitungkan,0,IN,hitung,VB,perhitungkan,NN
di perhitungkan,0,IN,hitung,VB,perhitungkan,NN
dihitung,1,VB,hitung,VB,hitung,VB
dihitung,1,VB,hitung,VB,hitung,VB
dihitung,1,VB,hitung,VB,hitung,VB
diperhitungkan,1,VB,hitung,VB,perhitungkan,NN
diperhitungkan,1,VB,hitung,VB,perhitungkan,NN
diperhitungkan,1,VB,hitung,VB,perhitungkan,NN
diperhitungkan,1,VB,hitung,VB,perhitungkan,NN
di huni,0,IN,huni,VB,huni,VB
di huni,0,IN,huni,VB,huni,VB
dihuni,1,VB,huni,VB,huni,VB
dihuni,1,VB,huni,VB,huni,VB
di ikuti,0,IN,ikut,VB,ikuti,VB
di ikuti,0,IN,ikut,VB,ikuti,VB
di ikuti,0,IN,ikut,VB,ikuti,VB
di ikuti,0,IN,ikut,VB,ikuti,VB
diikuti,1,VB,ikut,VB,ikuti,VB
diikuti,1,VB,ikut,VB,ikuti,VB
diikuti,1,VB,ikut,VB,ikuti,VB
diikuti,1,VB,ikut,VB,ikuti,VB
di ingat,0,IN,ingat,VB,ingat,VB
di peringati,0,IN,ingat,VB,peringati,VB
di peringati,0,IN,ingat,VB,peringati,VB
diingat,1,VB,ingat,VB,ingat,VB
diperingati,1,VB,ingat,VB,peringati,VB
diperingati,1,VB,ingat,VB,peringati,VB
di jadikan,0,IN,jadi,VB,jadikan,VB
di jadikan,0,IN,jadi,VB,jadikan,VB
di jadikan,0,IN,jadi,VB,jadikan,VB
di jadikan,0,IN,jadi,VB,jadikan,VB
di jadikan,0,IN,jadi,VB,jadikan,VB
di jadikan,0,IN,jadi,VB,jadikan,VB
di jadikan,0,IN,jadi,VB,jadikan,VB
di jadikan,0,IN,jadi,VB,jadikan,VB
di jadikan,0,IN,jadi,VB,jadikan,VB
dijadikan,1,VB,jadi,VB,jadikan,VB
dijadikan,1,VB,jadi,VB,jadikan,VB
dijadikan,1,VB,jadi,VB,jadikan,VB
dijadikan,1,VB,jadi,VB,jadikan,VB
dijadikan,1,VB,jadi,VB,jadikan,VB
dijadikan,1,VB,jadi,VB,jadikan,VB
dijadikan,1,VB,jadi,VB,jadikan,VB
dijadikan,1,VB,jadi,VB,jadikan,VB
dijadikan,1,VB,jadi,VB,jadikan,VB
di jaga,0,IN,jaga,VB,jaga,VB
di jaga,0,IN,jaga,VB,jaga,VB
di jaga,0,IN,jaga,VB,jaga,VB
di jaga,0,IN,jaga,VB,jaga,VB
di jaga,0,IN,jaga,VB,jaga,VB
di jaga,0,IN,jaga,VB,jaga,VB
di jaga,0,IN,jaga,VB,jaga,VB
di jaga,0,IN,jaga,VB,jaga,VB
di jaga,0,IN,jaga,VB,jaga,VB
dijaga,1,VB,jaga,VB,jaga,VB
dijaga,1,VB,jaga,VB,jaga,VB
dijaga,1,VB,jaga,VB,jaga,VB
dijaga,1,VB,jaga,VB,jaga,VB
dijaga,1,VB,jaga,VB,jaga,VB
dijaga,1,VB,jaga,VB,jaga,VB
dijaga,1,VB,jaga,VB,jaga,VB
dijaga,1,VB,jaga,VB,jaga,VB
dijaga,1,VB,jaga,VB,jaga,VB
diJambi,0,VB,jambi,VB,Jambi,NNP
di Jambi,1,IN,jambi,VB,Jambi,NNP
di janjikan,0,IN,janji,VB,janjikan,VB
dijanjikan,1,VB,janji,VB,janjikan,VB
di jatuhkan,0,IN,jatuh,VB,jatuhkan,VB
di jatuhkan,0,IN,jatuh,VB,jatuhkan,VB
di jatuhkan,0,IN,jatuh,VB,jatuhkan,VB
di jatuhkan,0,IN,jatuh,VB,jatuhkan,VB
dijatuhkan,1,VB,jatuh,VB,jatuhkan,VB
dijatuhkan,1,VB,jatuh,VB,jatuhkan,VB
dijatuhkan,1,VB,jatuh,VB,jatuhkan,VB
dijatuhkan,1,VB,jatuh,VB,jatuhkan,VB
di jemput,0,IN,jemput,VB,jemput,VB
di jemput,0,IN,jemput,VB,jemput,VB
dijemput,1,VB,jemput,VB,jemput,VB
dijemput,1,VB,jemput,VB,jemput,VB
di jerat,0,IN,jerat,VB,jerat,VB
di jerat,0,IN,jerat,VB,jerat,VB
di jerat,0,IN,jerat,VB,jerat,VB
di jerat,0,IN,jerat,VB,jerat,VB
di jerat,0,IN,jerat,VB,jerat,VB
di jerat,0,IN,jerat,VB,jerat,VB
di jerat,0,IN,jerat,VB,jerat,VB
di jerat,0,IN,jerat,VB,jerat,VB
di jerat,0,IN,jerat,VB,jerat,VB
di jerat,0,IN,jerat,VB,jerat,VB
dijerat,1,VB,jerat,VB,jerat,VB
dijerat,1,VB,jerat,VB,jerat,VB
dijerat,1,VB,jerat,VB,jerat,VB
dijerat,1,VB,jerat,VB,jerat,VB
dijerat,1,VB,jerat,VB,jerat,VB
dijerat,1,VB,jerat,VB,jerat,VB
dijerat,1,VB,jerat,VB,jerat,VB
dijerat,1,VB,jerat,VB,jerat,VB
dijerat,1,VB,jerat,VB,jerat,VB
dijerat,1,VB,jerat,VB,jerat,VB
di jual,0,IN,jual,VB,jual,VB
di jual,0,IN,jual,VB,jual,VB
di jual,0,IN,jual,VB,jual,VB
di jual,0,IN,jual,VB,jual,VB
di jual,0,IN,jual,VB,jual,VB
di jual,0,IN,jual,VB,jual,VB
dijual,1,VB,jual,VB,jual,VB
dijual,1,VB,jual,VB,jual,VB
dijual,1,VB,jual,VB,jual,VB
dijual,1,VB,jual,VB,jual,VB
dijual,1,VB,jual,VB,jual,VB
dijual,1,VB,jual,VB,jual,VB
di juluki,0,IN,juluk,VB,juluki,VB
dijuluki,1,VB,juluk,VB,juluki,VB
di junjung,0,IN,junjung,VB,junjung,VB
dijunjung,1,VB,junjung,VB,junjung,VB
di kaji,0,IN,kaji,VB,kaji,VB
di kaji,0,IN,kaji,VB,kaji,VB
dipengajian,0,VB,kaji,VB,pengajian,NN
di pengajian,1,IN,kaji,VB,pengajian,NN
dikaji,1,VB,kaji,VB,kaji,VB
dikaji,1,VB,kaji,VB,kaji,VB
di kalahkan,0,IN,kalah,VB,kalahkan,VB
di kalahkan,0,IN,kalah,VB,kalahkan,VB
dikalahkan,1,VB,kalah,VB,kalahkan,VB
dikalahkan,1,VB,kalah,VB,kalahkan,VB
di kandung,0,IN,kandung,VB,kandung,VB
dikandung,1,VB,kandung,VB,kandung,VB
di keluarkan,0,IN,keluar,VB,keluarkan,VB
di keluarkan,0,IN,keluar,VB,keluarkan,VB
di keluarkan,0,IN,keluar,VB,keluarkan,VB
di keluarkan,0,IN,keluar,VB,keluarkan,VB
di keluarkan,0,IN,keluar,VB,keluarkan,VB
di keluarkan,0,IN,keluar,VB,keluarkan,VB
di keluarkan,0,IN,keluar,VB,keluarkan,VB
dikeluarkan,1,VB,keluar,VB,keluarkan,VB
dikeluarkan,1,VB,keluar,VB,keluarkan,VB
dikeluarkan,1,VB,keluar,VB,keluarkan,VB
dikeluarkan,1,VB,keluar,VB,keluarkan,VB
dikeluarkan,1,VB,keluar,VB,keluarkan,VB
dikeluarkan,1,VB,keluar,VB,keluarkan,VB
dikeluarkan,1,VB,keluar,VB,keluarkan,VB
di kembalikan,0,IN,kembali,VB,kembalikan,VB
di kembalikan,0,IN,kembali,VB,kembalikan,VB
di kembalikan,0,IN,kembali,VB,kembalikan,VB
di kembalikan,0,IN,kembali,VB,kembalikan,VB
di kembalikan,0,IN,kembali,VB,kembalikan,VB
di kembalikan,0,IN,kembali,VB,kembalikan,VB
di kembalikan,0,IN,kembali,VB,kembalikan,VB
di kembalikan,0,IN,kembali,VB,kembalikan,VB
di kembalikan,0,IN,kembali,VB,kembalikan,VB
di kembalikan,0,IN,kembali,VB,kembalikan,VB
dikembalikan,1,VB,kembali,VB,kembalikan,VB
dikembalikan,1,VB,kembali,VB,kembalikan,VB
dikembalikan,1,VB,kembali,VB,kembalikan,VB
dikembalikan,1,VB,kembali,VB,kembalikan,VB
dikembalikan,1,VB,kembali,VB,kembalikan,VB
dikembalikan,1,VB,kembali,VB,kembalikan,VB
dikembalikan,1,VB,kembali,VB,kembalikan,VB
dikembalikan,1,VB,kembali,VB,kembalikan,VB
dikembalikan,1,VB,kembali,VB,kembalikan,VB
dikembalikan,1,VB,kembali,VB,kembalikan,VB
di kenakan,0,IN,kena,VB,kenakan,NN
di kenakan,0,IN,kena,VB,kenakan,NN
di kenakan,0,IN,kena,VB,kenakan,NN
di kenakan,0,IN,kena,VB,kenakan,NN
di kenakan,0,IN,kena,VB,kenakan,NN
di kenakan,0,IN,kena,VB,kenakan,NN
dikenakan,1,VB,kena,VB,kenakan,NN
dikenakan,1,VB,kena,VB,kenakan,NN
dikenakan,1,VB,kena,VB,kenakan,NN
dikenakan,1,VB,kena,VB,kenakan,NN
dikenakan,1,VB,kena,VB,kenakan,NN
dikenakan,1,VB,kena,VB,kenakan,NN
di kenal,0,IN,kenal,VB,kenal,VB
di kenal,0,IN,kenal,VB,kenal,VB
di kenal,0,IN,kenal,VB,kenal,VB
di kenal,0,IN,kenal,VB,kenal,VB
di kenal,0,IN,kenal,VB,kenal,VB
di kenal,0,IN,kenal,VB,kenal,VB
di kenal,0,IN,kenal,VB,kenal,VB
di kenal,0,IN,kenal,VB,kenal,VB
di perkenalkan,0,IN,kenal,VB,perkenalkan,NN
dikenal,1,VB,kenal,VB,kenal,VB
dikenal,1,VB,kenal,VB,kenal,VB
dikenal,1,VB,kenal,VB,kenal,VB
dikenal,1,VB,kenal,VB,kenal,VB
dikenal,1,VB,kenal,VB,kenal,VB
dikenal,1,VB,kenal,VB,kenal,VB
dikenal,1,VB,kenal,VB,kenal,VB
dikenal,1,VB,kenal,VB,kenal,VB
diperkenalkan,1,VB,kenal,VB,perkenalkan,NN
di kendalikan,0,IN,kendali,VB,kendalikan,NN
dikendalikan,1,VB,kendali,VB,kendalikan,NN
di perkirakan,0,IN,kira,VB,perkirakan,NN
di perkirakan,0,IN,kira,VB,perkirakan,NN
di perkirakan,0,IN,kira,VB,perkirakan,NN
di perkirakan,0,IN,kira,VB,perkirakan,NN
di perkirakan,0,IN,kira,VB,perkirakan,NN
di perkirakan,0,IN,kira,VB,perkirakan,NN
di perkirakan,0,IN,kira,VB,perkirakan,NN
di perkirakan,0,IN,kira,VB,perkirakan,NN
di perkirakan,0,IN,kira,VB,perkirakan,NN
diperkirakan,1,VB,kira,VB,perkirakan,NN
diperkirakan,1,VB,kira,VB,perkirakan,NN
diperkirakan,1,VB,kira,VB,perkirakan,NN
diperkirakan,1,VB,kira,VB,perkirakan,NN
diperkirakan,1,VB,kira,VB,perkirakan,NN
diperkirakan,1,VB,kira,VB,perkirakan,NN
diperkirakan,1,VB,kira,VB,perkirakan,NN
diperkirakan,1,VB,kira,VB,perkirakan,NN
diperkirakan,1,VB,kira,VB,perkirakan,NN
di kirim,0,IN,kirim,VB,kirim,VB
di kirim,0,IN,kirim,VB,kirim,VB
di kirim,0,IN,kirim,VB,kirim,VB
di kirim,0,IN,kirim,VB,kirim,VB
di kirim,0,IN,kirim,VB,kirim,VB
di kirim,0,IN,kirim,VB,kirim,VB
di kirim,0,IN,kirim,VB,kirim,VB
dikirim,1,VB,kirim,VB,kirim,VB
dikirim,1,VB,kirim,VB,kirim,VB
dikirim,1,VB,kirim,VB,kirim,VB
dikirim,1,VB,kirim,VB,kirim,VB
dikirim,1,VB,kirim,VB,kirim,VB
dikirim,1,VB,kirim,VB,kirim,VB
dikirim,1,VB,kirim,VB,kirim,VB
di kunjungi,0,IN,kunjung,VB,kunjungi,VB
dikunjungi,1,VB,kunjung,VB,kunjungi,VB
di laporkan,0,IN,lapor,VB,laporkan,VB
di laporkan,0,IN,lapor,VB,laporkan,VB
di laporkan,0,IN,lapor,VB,laporkan,VB
di laporkan,0,IN,lapor,VB,laporkan,VB
di laporkan,0,IN,lapor,VB,laporkan,VB
di laporkan,0,IN,lapor,VB,laporkan,VB
di laporkan,0,IN,lapor,VB,laporkan,VB
di laporkan,0,IN,lapor,VB,laporkan,VB
di laporkan,0,IN,lapor,VB,laporkan,VB
di laporkan,0,IN,lapor,VB,laporkan,VB
di laporkan,0,IN,lapor,VB,laporkan,VB
dilaporan,0,VB,lapor,VB,laporan,NN
dilaporan,0,VB,lapor,VB,laporan,NN
di laporan,1,IN,lapor,VB,laporan,NN
di laporan,1,IN,lapor,VB,laporan,NN
dilaporkan,1,VB,lapor,VB,laporkan,VB
dilaporkan,1,VB,lapor,VB,laporkan,VB
dilaporkan,1,VB,lapor,VB,laporkan,VB
dilaporkan,1,VB,lapor,VB,laporkan,VB
dilaporkan,1,VB,lapor,VB,laporkan,VB
dilaporkan,1,VB,lapor,VB,laporkan,VB
dilaporkan,1,VB,lapor,VB,laporkan,VB
dilaporkan,1,VB,lapor,VB,laporkan,VB
dilaporkan,1,VB,lapor,VB,laporkan,VB
dilaporkan,1,VB,lapor,VB,laporkan,VB
dilaporkan,1,VB,lapor,VB,laporkan,VB
di lawan,0,IN,lawan,VB,lawan,VB
dilawan,1,VB,lawan,VB,lawan,VB
di lemparkan,0,IN,lempar,VB,lemparkan,VB
dilemparkan,1,VB,lempar,VB,lemparkan,VB
di lestarikan,0,IN,lestari,VB,lestarikan,NN
dilestarikan,1,VB,lestari,VB,lestarikan,NN
di lewati,0,IN,lewat,VB,lewati,VB
dilewati,1,VB,lewat,VB,lewati,VB
di lihat,0,IN,lihat,VB,lihat,VB
di lihat,0,IN,lihat,VB,lihat,VB
di lihat,0,IN,lihat,VB,lihat,VB
di lihat,0,IN,lihat,VB,lihat,VB
di lihat,0,IN,lihat,VB,lihat,VB
di lihat,0,IN,lihat,VB,lihat,VB
di lihat,0,IN,lihat,VB,lihat,VB
di lihat,0,IN,lihat,VB,lihat,VB
di lihat,0,IN,lihat,VB,lihat,VB
dilihat,1,VB,lihat,VB,lihat,VB
dilihat,1,VB,lihat,VB,lihat,VB
dilihat,1,VB,lihat,VB,lihat,VB
dilihat,1,VB,lihat,VB,lihat,VB
dilihat,1,VB,lihat,VB,lihat,VB
dilihat,1,VB,lihat,VB,lihat,VB
dilihat,1,VB,lihat,VB,lihat,VB
dilihat,1,VB,lihat,VB,lihat,VB
dilihat,1,VB,lihat,VB,lihat,VB
di mainkan,0,IN,main,VB,mainkan,VB
di mainkan,0,IN,main,VB,mainkan,VB
di permainkan,0,IN,main,VB,permainkan,NN
dimainkan,1,VB,main,VB,mainkan,VB
dimainkan,1,VB,main,VB,mainkan,VB
dipermainkan,1,VB,main,VB,permainkan,NN
di majukan,0,IN,maju,VB,majukan,VB
di majukan,0,IN,maju,VB,majukan,VB
di majukan,0,IN,maju,VB,majukan,VB
dimajukan,1,VB,maju,VB,majukan,VB
dimajukan,1,VB,maju,VB,majukan,VB
dimajukan,1,VB,maju,VB,majukan,VB
di makan,0,IN,makan,VB,makan,VB
dimakan,1,VB,makan,VB,makan,VB
di maki,0,IN,maki,VB,maki,VB
di maki-maki,0,IN,maki,VB,maki-maki,VB
dimaki,1,VB,maki,VB,maki,VB
